,VH,VV,Class
6752,-13.868103,-9.1042795,Non Bawang Putih
6753,-14.158199,-6.570683,Bawang Putih
6754,-11.314219,-7.029846000000001,Non Bawang Putih
6755,-14.505185,-7.455006,Bawang Putih
6756,-13.034637,-7.7890716,Bawang Putih
6757,-15.289268,-10.591639,Non Bawang Putih
6758,-17.688179,-7.1629770000000015,Bawang Putih
6759,-11.165308,-6.742911,Bawang Putih
6760,-16.220757,-11.295366,Bawang Putih
6761,-15.631914000000002,-10.745613,Non Bawang Putih
6762,-6.992114,-2.7481787,Non Bawang Putih
6763,-13.888568,0.14250445,Non Bawang Putih
6764,-17.131199,-11.252084,Non Bawang Putih
6765,-10.0479555,-0.083266094,Non Bawang Putih
6766,-13.254612,-11.164801,Bawang Putih
6767,-13.786223,-10.169083,Non Bawang Putih
6768,-11.943037,3.7495832,Non Bawang Putih
6769,-14.921416,-11.445002,Bawang Putih
6770,-12.549866,-6.2724886,Non Bawang Putih
6771,-13.153456,-8.984149,Bawang Putih
6772,-8.692765,-3.317486,Non Bawang Putih
6773,-16.054432000000002,-8.503741,Bawang Putih
6774,-9.309206,-2.8450527,Non Bawang Putih
6775,-12.473838,-6.186184,Bawang Putih
6776,-14.639482500000002,-10.0012865,Bawang Putih
6777,-10.0185795,-0.23007326,Non Bawang Putih
6778,-17.526875,-10.084749,Bawang Putih
6779,-16.2415,-7.7250147,Bawang Putih
6780,-14.005555,-8.697403,Bawang Putih
6781,-13.6787,-6.9124694,Bawang Putih
6782,-15.722574,-11.022935,Non Bawang Putih
6783,-9.886859,-0.4468235,Non Bawang Putih
6784,-14.822585,-8.788768,Bawang Putih
6785,-14.437729,-9.009925,Bawang Putih
6786,-6.325267,2.7197866000000004,Non Bawang Putih
6787,-14.857166,-9.078145,Bawang Putih
6788,-14.735574,-8.724699000000001,Bawang Putih
6789,-14.3090105,-10.409844,Bawang Putih
6790,-13.69925,-8.991036,Non Bawang Putih
6791,-13.59369,-11.107325,Bawang Putih
6792,-9.712507,-2.2257104,Non Bawang Putih
6793,-14.74647,-8.160646,Bawang Putih
6794,-15.7571535,-11.434332,Non Bawang Putih
6795,-11.210032,-2.836734,Non Bawang Putih
6796,-13.976842,-7.2391844,Bawang Putih
6797,-17.686646,-7.537284,Non Bawang Putih
6798,-5.8520055,-2.026714,Non Bawang Putih
6799,-14.485979,-9.049346,Bawang Putih
6800,-13.882825,-11.191021,Bawang Putih
6801,-13.9391775,-11.139804,Bawang Putih
6802,-17.840120000000006,-12.277974,Non Bawang Putih
6803,-16.174637,-9.937189,Non Bawang Putih
6804,-16.749926000000002,-8.10507,Bawang Putih
6805,-13.937926,-10.620485,Non Bawang Putih
6806,-13.7844715,-10.228208,Bawang Putih
6807,-14.49561,-8.10472,Non Bawang Putih
6808,-15.962543,-9.132669,Non Bawang Putih
6809,-13.03814,-5.6179695,Non Bawang Putih
6810,-5.8285537000000005,-2.7359068,Non Bawang Putih
6811,-14.732757,-12.71613,Non Bawang Putih
6812,-16.711508,-10.527716,Non Bawang Putih
6813,-11.987421,-8.353284,Bawang Putih
6814,-11.648094,-6.2899137000000005,Bawang Putih
6815,-15.692752,-7.546999499999999,Bawang Putih
6816,-12.971262,-9.395963,Bawang Putih
6817,-14.678713,-7.8345259999999985,Non Bawang Putih
6818,-17.839834,-8.842642,Non Bawang Putih
6819,-14.819247,-7.7012854000000015,Non Bawang Putih
6820,-17.769032,-9.377432,Non Bawang Putih
6821,-12.62935,-11.319101,Bawang Putih
6822,-11.4024,-1.0080508,Non Bawang Putih
6823,-12.757082,-6.4315715,Bawang Putih
6824,-15.117866,-6.5137019999999985,Bawang Putih
6825,-14.699089,-9.976463,Bawang Putih
6826,-15.578012,-11.395094,Non Bawang Putih
6827,-8.570727999999999,-3.8595293,Non Bawang Putih
6828,-6.345896700000001,-4.1783566,Non Bawang Putih
6829,-15.722907,-8.821162,Non Bawang Putih
6830,-16.695642000000007,-8.609272,Bawang Putih
6831,-16.124321,-8.804364999999997,Bawang Putih
6832,-16.961771,-9.712666,Bawang Putih
6833,-15.821184,-9.098567,Bawang Putih
6834,-14.658994,-6.9468307000000005,Non Bawang Putih
6835,-10.265172,-3.423235,Non Bawang Putih
6836,-15.218429,-9.760824,Non Bawang Putih
6837,-15.107495000000002,-11.407074,Bawang Putih
6838,-5.5392,-1.3043048000000002,Non Bawang Putih
6839,-17.261309,-6.848159299999999,Non Bawang Putih
6840,-14.762638,-8.696475,Bawang Putih
6841,-14.437973,-9.07025,Bawang Putih
6842,-14.596856,-10.436971,Bawang Putih
6843,-15.235325,-9.457612,Bawang Putih
6844,-9.224402,-0.7506784000000001,Non Bawang Putih
6845,-15.565694,-10.507631,Bawang Putih
6846,-15.155176,-7.781794,Bawang Putih
6847,-14.919258,-9.317166,Bawang Putih
6848,-13.068708,-9.385174,Bawang Putih
6849,-13.669714,-7.960902000000001,Bawang Putih
6850,-12.833646,-4.570422,Non Bawang Putih
6851,-15.777041,-10.238441,Bawang Putih
6852,-12.164921,-8.668161999999999,Bawang Putih
6853,-15.382011,-9.462723,Non Bawang Putih
6854,-3.085976,3.3488739,Non Bawang Putih
6855,-13.294582,-10.487063,Bawang Putih
6856,-14.775102,-10.161981,Bawang Putih
6857,-13.888917,-10.17033,Bawang Putih
6858,-7.6378026,0.099664666,Non Bawang Putih
6859,-13.09119,-8.966071000000003,Bawang Putih
6860,-12.375243,-6.0190067,Non Bawang Putih
6861,-13.025002,-7.9880576,Bawang Putih
6862,-13.423808,-7.7091210000000014,Non Bawang Putih
6863,-9.725294,-0.88808155,Non Bawang Putih
6864,-9.54123,-4.032702,Non Bawang Putih
6865,-16.276741,-8.228480000000001,Bawang Putih
6866,-11.504043,-1.4610502,Non Bawang Putih
6867,-14.012927,-8.385966,Non Bawang Putih
6868,-15.137298,-8.493468,Bawang Putih
6869,-13.487632,-8.390783,Bawang Putih
6870,-18.03564,-9.40038,Bawang Putih
6871,-14.397335,-7.412922,Bawang Putih
6872,-17.225113,-9.508001,Bawang Putih
6873,-15.565042000000002,-9.393825,Non Bawang Putih
6874,-16.184412,-9.564393,Bawang Putih
6875,-14.964523000000002,-7.803253999999999,Bawang Putih
6876,-10.409961,-2.662945,Non Bawang Putih
6877,-11.456748,-2.2233562,Non Bawang Putih
6878,-18.203543,-9.3258505,Bawang Putih
6879,-13.972375,-8.334473,Bawang Putih
6880,-13.115129,-10.069117,Non Bawang Putih
6881,-11.757807,-5.4794383,Non Bawang Putih
6882,-6.871271000000001,-0.59948355,Non Bawang Putih
6883,-13.860576000000002,-8.621582,Bawang Putih
6884,-15.062438,-7.756757,Bawang Putih
6885,-16.90557,-7.419753599999999,Bawang Putih
6886,-15.648785,-9.698917,Bawang Putih
6887,-14.881089,-9.069455,Bawang Putih
6888,-15.212909,-10.304493,Bawang Putih
6889,-15.07231,-11.148008,Non Bawang Putih
6890,-16.634983,-8.8954,Bawang Putih
6891,-11.697993,-3.6047187000000007,Non Bawang Putih
6892,-15.950085,-9.157113,Bawang Putih
6893,-11.040458,-3.7559984,Non Bawang Putih
6894,-14.165514000000002,-7.7949705,Bawang Putih
6895,-13.722549,-7.123771700000002,Bawang Putih
6896,-4.097677,3.9426522,Non Bawang Putih
6897,-13.741514000000002,-7.750438000000001,Bawang Putih
6898,-13.154879,-8.79922,Bawang Putih
6899,-16.135672,-6.191686,Non Bawang Putih
6900,-15.8799305,-10.019932,Bawang Putih
6901,-16.233673,-9.48241,Non Bawang Putih
6902,-9.760207,-0.74727476,Non Bawang Putih
6903,-14.631232,-5.202838,Bawang Putih
6904,-14.100838,-9.548585,Non Bawang Putih
6905,-15.132179999999998,-5.5071626,Bawang Putih
6906,-14.2893305,-7.586369,Bawang Putih
6907,-14.199542999999998,-9.854382,Bawang Putih
6908,-6.3879166,1.0275723,Non Bawang Putih
6909,-13.588517,-4.6451216,Non Bawang Putih
6910,-5.1746945,3.2935480000000004,Non Bawang Putih
6911,-15.833916,-8.5501375,Non Bawang Putih
6912,-17.180517000000002,-9.409356,Non Bawang Putih
6913,-17.1083,-7.7782497,Bawang Putih
6914,-13.460822,-8.909575,Bawang Putih
6915,-14.278434,-8.687891,Bawang Putih
6916,-16.757534,-10.407644,Non Bawang Putih
6917,-17.821863,-10.298911,Non Bawang Putih
6918,-12.667727,-9.241199,Bawang Putih
6919,-9.1765995,-2.6407225,Non Bawang Putih
6920,-12.423982,-6.4925894999999985,Bawang Putih
6921,-9.570073,-1.1341802,Non Bawang Putih
6922,-7.816198,-1.0036415,Non Bawang Putih
6923,-15.784722,-7.6187587,Bawang Putih
6924,-16.207464,-9.886533,Bawang Putih
6925,-8.23291,-1.581977,Non Bawang Putih
6926,-16.318827,-8.880119,Bawang Putih
6927,-16.991425,-10.348223,Non Bawang Putih
6928,-17.580038000000002,-10.648537,Bawang Putih
6929,-13.781934,-9.330487,Bawang Putih
6930,-14.866758,-8.577931,Non Bawang Putih
6931,-15.159674,-9.081804,Non Bawang Putih
6932,-15.410974,-8.604097,Bawang Putih
6933,-15.600229,-10.0592985,Bawang Putih
6934,-16.743779999999994,-10.806611,Non Bawang Putih
6935,-15.723557,-10.850654,Non Bawang Putih
6936,-15.230984,-6.304599,Bawang Putih
6937,-8.414144,-3.6557214,Non Bawang Putih
6938,-14.842073999999998,-7.4661474,Bawang Putih
6939,-14.972234,-8.993775999999997,Non Bawang Putih
6940,-16.453163,-7.7905784,Bawang Putih
6941,-16.229295999999998,-8.760003,Non Bawang Putih
6942,-15.136469,-10.943749,Bawang Putih
6943,-7.9280334,-0.55554575,Non Bawang Putih
6944,-13.804827,-8.04265,Bawang Putih
6945,-12.990863,-6.0175247,Bawang Putih
6946,-14.830813,-9.755887,Non Bawang Putih
6947,-8.442841,-2.411743,Non Bawang Putih
6948,-15.550444,-8.761805,Bawang Putih
6949,-14.913529999999998,-9.98809,Bawang Putih
6950,-17.113932000000002,-9.061308,Bawang Putih
6951,-17.149502,-10.026068,Non Bawang Putih
6952,-14.2206745,-9.814048,Bawang Putih
6953,-15.172076,-10.226844,Non Bawang Putih
6954,-15.444589,-6.1536107000000015,Bawang Putih
6955,-16.692425,-9.515133,Bawang Putih
6956,-17.51171,-9.877258,Bawang Putih
6957,-15.437165,-10.20065,Bawang Putih
6958,-9.115095,0.41075498,Non Bawang Putih
6959,-14.456801,-5.9291883,Bawang Putih
6960,-15.435713,-9.366319,Bawang Putih
6961,-15.64036,-7.979383500000001,Bawang Putih
6962,-15.2461,-7.205545,Bawang Putih
6963,-15.284486,-10.4629135,Non Bawang Putih
6964,-13.640276,-7.8367977,Bawang Putih
6965,-14.77161,-7.9596634,Non Bawang Putih
6966,-14.971343,-10.943744,Bawang Putih
6967,-4.938235,0.47977796,Non Bawang Putih
6968,-17.494507000000002,-10.112521,Non Bawang Putih
6969,-14.56524,-6.562089,Non Bawang Putih
6970,-15.337878,-7.3558435,Bawang Putih
6971,-15.012297,-7.0896115,Bawang Putih
6972,-12.667451,-8.049316000000001,Bawang Putih
6973,-15.348503,-11.423464,Bawang Putih
6974,-16.587152,-10.219931,Non Bawang Putih
6975,-14.303361,-8.846449,Non Bawang Putih
6976,-10.017091,-4.030764,Non Bawang Putih
6977,-6.670754400000001,-0.36437938,Non Bawang Putih
6978,-8.566533999999999,-2.9931457000000004,Non Bawang Putih
6979,-11.574649,-7.5711727,Bawang Putih
6980,-6.9779806,3.1343594,Non Bawang Putih
6981,-14.803361,-5.356051,Bawang Putih
6982,-11.514732,-2.2313294,Non Bawang Putih
6983,-15.664954000000002,-10.1043215,Bawang Putih
6984,-14.148027,-10.040745,Bawang Putih
6985,-15.164692,-9.157311,Non Bawang Putih
6986,-13.907925,-10.766137,Bawang Putih
6987,-15.577442,-11.917067,Non Bawang Putih
6988,-10.290475,-0.7195916,Non Bawang Putih
6989,-12.628242,-7.363236,Bawang Putih
6990,-14.709424,-10.141886,Non Bawang Putih
6991,-15.072785,-7.403593499999999,Bawang Putih
6992,-12.017896,-5.4238462,Non Bawang Putih
6993,-16.306133,-10.635399,Non Bawang Putih
6994,-14.800217000000002,-8.561442999999999,Bawang Putih
6995,-16.027464000000002,-8.971573,Bawang Putih
6996,-18.648287,-9.709304,Bawang Putih
6997,-7.480155499999999,-4.4693003,Non Bawang Putih
6998,-11.265199,-3.5809436000000003,Non Bawang Putih
6999,-14.722782,-9.921371,Non Bawang Putih
7000,-8.602101,-0.58800906,Non Bawang Putih
7001,-15.753932999999998,-9.282286,Non Bawang Putih
7002,-13.158492,-5.255056,Bawang Putih
7003,-14.342693,-9.024684,Bawang Putih
7004,-15.057432999999998,-7.580417,Bawang Putih
7005,-15.501813,-9.404972,Bawang Putih
7006,-5.626742,-1.3455548000000002,Non Bawang Putih
7007,-10.7808485,-7.611786,Bawang Putih
7008,-6.245151,-0.009160085,Non Bawang Putih
7009,-13.732795,-8.905866,Bawang Putih
7010,-10.843852,5.1208787,Non Bawang Putih
7011,-6.637358,-0.85990787,Non Bawang Putih
7012,-13.643048,-5.6141386,Bawang Putih
7013,-11.493798,-8.293447500000001,Bawang Putih
7014,-8.699601,0.1627495,Non Bawang Putih
7015,-7.6245575,-2.6345541,Non Bawang Putih
7016,-13.412412,-7.275463,Non Bawang Putih
7017,-15.179578,-8.995325,Bawang Putih
7018,-12.727161,-8.05091,Bawang Putih
7019,-14.806913,-8.1629,Bawang Putih
7020,-15.703608,-10.34643,Bawang Putih
7021,-15.122348,-7.7215880000000015,Non Bawang Putih
7022,-12.562026,-4.148978700000002,Non Bawang Putih
7023,-14.319485,-8.963237,Bawang Putih
7024,-15.584594,-6.512136,Non Bawang Putih
7025,-7.8524065,-2.6406288,Non Bawang Putih
7026,-16.363360999999998,-11.348423,Bawang Putih
7027,-5.3617334,1.08175,Non Bawang Putih
7028,-15.576878,-8.707863,Non Bawang Putih
7029,-11.586422,-8.378258,Bawang Putih
7030,-13.930572,-7.8902160000000015,Bawang Putih
7031,-8.19112,0.66791874,Non Bawang Putih
7032,-16.347942,-9.986941,Bawang Putih
7033,-15.62721,-7.447992299999999,Bawang Putih
7034,-15.1073065,-10.873419,Non Bawang Putih
7035,-8.616396,0.29845098,Non Bawang Putih
7036,-11.945634,-9.544574,Bawang Putih
7037,-16.218985,-12.01913,Non Bawang Putih
7038,-3.8644261,0.32496545,Non Bawang Putih
7039,-3.017804,2.1215577000000003,Non Bawang Putih
7040,-13.422642000000002,-8.126122,Bawang Putih
7041,-14.999291,-10.06101,Non Bawang Putih
7042,-2.477,7.437976400000001,Non Bawang Putih
7043,-14.339054,-10.420678,Non Bawang Putih
7044,-14.531285,-7.457236999999999,Bawang Putih
7045,-14.823609,-9.51226,Bawang Putih
7046,-10.59608,-2.7459822,Non Bawang Putih
7047,-8.026110000000001,-3.3295608,Non Bawang Putih
7048,-14.961838,-8.845991999999997,Bawang Putih
7049,-6.946661,-0.63142437,Non Bawang Putih
7050,-11.137858,-7.775636,Bawang Putih
7051,-16.580318,-8.903947,Non Bawang Putih
7052,-6.229085,0.4308272,Non Bawang Putih
7053,-17.145176,-10.197295,Non Bawang Putih
7054,-15.011288,-8.710709,Bawang Putih
7055,-11.403405,-8.109844,Bawang Putih
7056,-13.527036,-10.1386385,Bawang Putih
7057,-13.731648000000002,-9.860722,Non Bawang Putih
7058,-8.028817,-1.5724641,Non Bawang Putih
7059,-15.119926,-5.861587,Bawang Putih
7060,-15.955164000000002,-8.678932000000001,Non Bawang Putih
7061,-14.531594,-11.25804,Bawang Putih
7062,-12.858505,-9.047358,Bawang Putih
7063,-14.095012,-10.894091,Bawang Putih
7064,-11.905964,-7.420055400000002,Bawang Putih
7065,-13.9467325,-8.234515,Bawang Putih
7066,-16.16838,-10.1686945,Bawang Putih
7067,-16.808764,-9.844949,Bawang Putih
7068,-13.200018,-5.4200835,Bawang Putih
7069,-12.238145,-5.1122594,Non Bawang Putih
7070,-10.8344965,-3.6741316,Non Bawang Putih
7071,-15.3376,-12.30926,Non Bawang Putih
7072,-13.099324,-8.825352,Non Bawang Putih
7073,-15.688325,-7.8153334,Bawang Putih
7074,-14.912604,-8.548695,Non Bawang Putih
7075,-14.262235999999998,-8.947215,Bawang Putih
7076,-17.20504,-10.29951,Bawang Putih
7077,-15.590285,-8.078481,Bawang Putih
7078,-14.813627,-4.327058999999998,Non Bawang Putih
7079,-10.02791,-0.7263122,Non Bawang Putih
7080,-11.902252,-0.8900399999999999,Non Bawang Putih
7081,-9.772007,-2.5436838,Non Bawang Putih
7082,-12.976191,-7.3851520000000015,Bawang Putih
7083,-14.771610999999998,-7.3831625,Bawang Putih
7084,-8.664421,-1.3870696000000002,Non Bawang Putih
7085,-12.133274,-2.7348082,Non Bawang Putih
7086,-15.195738,-8.632877,Bawang Putih
7087,-16.664343,-9.944995,Bawang Putih
7088,-11.172623,-3.0901048,Non Bawang Putih
7089,-15.365725,-5.0283628,Bawang Putih
7090,-17.395819,-11.17241,Non Bawang Putih
7091,-14.575366,-9.209139,Non Bawang Putih
7092,-12.585932,-8.174887,Bawang Putih
7093,-14.729756,-8.00736,Bawang Putih
7094,-16.29893,-9.645529,Bawang Putih
7095,-15.872782,-10.565289,Bawang Putih
7096,-15.788734,-10.48752,Bawang Putih
7097,-16.617070000000002,-9.089955,Non Bawang Putih
7098,-12.684962,-8.006594999999999,Bawang Putih
7099,-14.699681,-7.814509399999999,Non Bawang Putih
7100,-15.634722,-9.391381,Non Bawang Putih
7101,-10.697152,-0.53512305,Non Bawang Putih
7102,-13.765599,-8.871021,Bawang Putih
7103,-15.769407,-13.687658,Non Bawang Putih
7104,-10.289025,-1.6233686,Non Bawang Putih
7105,-12.767823,-9.657819,Non Bawang Putih
7106,-9.122803,-3.1764572,Non Bawang Putih
7107,-15.688046,-7.774444,Non Bawang Putih
7108,-16.494267,-8.372714,Bawang Putih
7109,-16.160324,-7.8247037,Bawang Putih
7110,-14.691587,-6.075722,Bawang Putih
7111,-10.276197,-0.11579116,Non Bawang Putih
7112,-15.34655,-9.848942,Bawang Putih
7113,-15.820779000000002,-10.137643,Non Bawang Putih
7114,-8.481463,0.16772445,Non Bawang Putih
7115,-15.363834,-10.816076,Bawang Putih
7116,-17.835949,-9.756208,Bawang Putih
7117,-7.3728690000000014,-2.551807,Non Bawang Putih
7118,-10.082252,-1.8637848,Non Bawang Putih
7119,-14.419778,-9.991773,Bawang Putih
7120,-9.478521,0.12103442,Non Bawang Putih
7121,-5.934277,-0.8392016999999999,Non Bawang Putih
7122,-11.505826,0.24350625,Non Bawang Putih
7123,-8.762034,0.31697875,Non Bawang Putih
7124,-10.304354,-3.026508,Non Bawang Putih
7125,-10.895956,-4.5839844,Non Bawang Putih
7126,-14.698693,-8.518753,Bawang Putih
7127,-13.074821,-9.7662525,Bawang Putih
7128,-16.180862,-5.643125,Bawang Putih
7129,-15.732005,-8.1665,Non Bawang Putih
7130,-15.085391,-11.668725,Bawang Putih
7131,-15.549627,-8.373018,Bawang Putih
7132,-13.28967,-6.4754496,Bawang Putih
7133,-9.175717,-3.147844,Non Bawang Putih
7134,-16.251196,-7.929608999999999,Bawang Putih
7135,-14.465216,-9.803152,Bawang Putih
7136,-16.505692,-9.320366,Non Bawang Putih
7137,-17.44983,-10.291881,Non Bawang Putih
7138,-14.945239,-8.425221,Bawang Putih
7139,-14.500882,-7.90119,Bawang Putih
7140,-13.213453,-8.360395,Bawang Putih
7141,-16.879573999999998,-10.332912,Non Bawang Putih
7142,-11.419635,-9.106795,Bawang Putih
7143,-16.623516,-9.991336,Non Bawang Putih
7144,7.336258,14.74379,Non Bawang Putih
7145,-11.762911,3.0302346,Non Bawang Putih
7146,-17.052076,-7.2815943,Bawang Putih
7147,-13.002676,-9.7856455,Bawang Putih
7148,-15.395696,-11.732216,Bawang Putih
7149,-14.932915,-8.289928999999999,Bawang Putih
7150,-11.753056,-2.9234467,Non Bawang Putih
7151,-13.978884,-2.6684039,Non Bawang Putih
7152,-16.652168,-9.953541,Non Bawang Putih
7153,-13.250188,-8.039466000000001,Non Bawang Putih
7154,-14.390151,-11.439662,Non Bawang Putih
7155,-14.706665,-10.891203,Bawang Putih
7156,-12.910016,-7.8548565,Bawang Putih
7157,-14.179476,-9.278555,Bawang Putih
7158,-14.222787,-6.2851176,Bawang Putih
7159,-5.130117,1.2835796999999998,Non Bawang Putih
7160,-8.849892,-3.3323730000000005,Non Bawang Putih
7161,-13.733004,-4.1134014,Non Bawang Putih
7162,-16.78238,-8.968767,Non Bawang Putih
7163,-7.0998344,-1.7073269,Non Bawang Putih
7164,-15.006828,-9.681105,Bawang Putih
7165,-12.9094715,0.8906813,Non Bawang Putih
7166,-16.077744,-8.990786,Bawang Putih
7167,-14.70569,-8.281011,Bawang Putih
7168,-10.31818,-0.2874078,Non Bawang Putih
7169,-12.696216,-5.855896,Bawang Putih
7170,-10.497291,-4.0359120000000015,Non Bawang Putih
7171,-14.495318,-11.145095,Bawang Putih
7172,-16.232725,-10.291753,Non Bawang Putih
7173,-13.899947,-6.642976299999999,Bawang Putih
7174,-12.558755,-9.374251,Bawang Putih
7175,-14.396034,-5.234406,Bawang Putih
7176,-12.807091,-8.564002,Bawang Putih
7177,-11.164989,-7.2698708,Bawang Putih
7178,-13.94421,-7.9025326,Bawang Putih
7179,-17.029776000000002,-9.426754,Non Bawang Putih
7180,-16.263956,-9.975748,Bawang Putih
7181,-10.792065,-7.594972,Bawang Putih
7182,-16.742239,-7.9816318,Non Bawang Putih
7183,-16.648011999999998,-9.766507,Bawang Putih
7184,-14.59076,-8.607322,Bawang Putih
7185,-12.931458,-8.6054125,Bawang Putih
7186,-7.107760000000002,-1.8033946,Non Bawang Putih
7187,-13.976451999999998,-9.262515,Bawang Putih
7188,-15.616798,-6.8396360000000005,Bawang Putih
7189,-17.194382,-9.232521,Non Bawang Putih
7190,-15.819339,-10.6924305,Non Bawang Putih
7191,-16.17586,-11.713311,Bawang Putih
7192,-14.863873000000002,-6.924723599999999,Bawang Putih
7193,-15.214123999999998,-9.354198,Bawang Putih
7194,-11.623026,-7.703785000000001,Bawang Putih
7195,-14.390355,-7.395059599999999,Non Bawang Putih
7196,-6.08504,-1.6573181,Non Bawang Putih
7197,-13.848307,-8.855982000000003,Non Bawang Putih
7198,-18.58907,-11.260049,Non Bawang Putih
7199,-13.35525,-7.6495914,Bawang Putih
7200,-17.150225,-8.337436,Bawang Putih
7201,-14.451083,-8.182683,Bawang Putih
7202,-17.313868,-8.630528,Non Bawang Putih
7203,-13.957163,-7.8005476,Bawang Putih
7204,-11.591215,-6.0821576,Bawang Putih
7205,-15.529885,-8.797123,Bawang Putih
7206,-14.919614,-8.26092,Non Bawang Putih
7207,-15.655928,-10.25927,Non Bawang Putih
7208,-15.287558,-8.639944,Bawang Putih
7209,-13.905569,-9.153783,Bawang Putih
7210,-12.153049,-6.4630704,Bawang Putih
7211,-16.1951,-8.838727,Bawang Putih
7212,-16.415375,-9.013016,Non Bawang Putih
7213,-7.0156746,-4.7062415999999985,Non Bawang Putih
7214,-13.851478,-9.153481,Bawang Putih
7215,-13.55325,-8.904695,Non Bawang Putih
7216,-13.435123999999998,-6.8431380000000015,Bawang Putih
7217,-11.687524,-5.175402,Non Bawang Putih
7218,-12.703492,0.2992431,Non Bawang Putih
7219,-11.529736,-6.3729544,Non Bawang Putih
7220,-14.639667,-9.45796,Non Bawang Putih
7221,-11.245875,-2.1994348,Non Bawang Putih
7222,-15.476103,-8.742678,Non Bawang Putih
7223,-16.037695000000006,-8.917128,Bawang Putih
7224,-13.685294,-9.21513,Bawang Putih
7225,-14.303522,-8.33332,Non Bawang Putih
7226,-13.780428,-11.573115,Bawang Putih
7227,-15.475316,-8.060986,Bawang Putih
7228,-8.3195,-1.6580784,Non Bawang Putih
7229,-13.44958,-8.951360000000003,Bawang Putih
7230,-14.372293,-10.326204,Bawang Putih
7231,-14.192381,-8.016762,Bawang Putih
7232,-13.33201,-7.2490897,Bawang Putih
7233,-15.214078,-9.844591,Non Bawang Putih
7234,-14.171095,-6.949014999999998,Bawang Putih
7235,-12.361962,-5.8049946,Bawang Putih
7236,-14.843663,-6.8723283,Non Bawang Putih
7237,-13.924587,-11.13672,Bawang Putih
7238,-13.036611,-10.101893,Bawang Putih
7239,-13.108183,-1.5922943,Non Bawang Putih
7240,-14.583144,-8.828111,Bawang Putih
7241,-12.101246000000002,-1.931262,Non Bawang Putih
7242,-17.344982,-9.049895,Non Bawang Putih
7243,-16.91399,-10.950262,Bawang Putih
7244,-12.123243,-5.9729295,Bawang Putih
7245,-12.884788,-6.912317,Bawang Putih
7246,-5.9924230000000005,-3.4118564,Non Bawang Putih
7247,-8.899908,-0.12467792,Non Bawang Putih
7248,-10.761377,-2.7729597000000004,Non Bawang Putih
7249,-11.891278,-8.340492999999999,Bawang Putih
7250,-14.468876000000002,-7.899041,Bawang Putih
7251,-12.464797,-6.955174,Bawang Putih
7252,-14.591572,-8.040792,Bawang Putih
7253,-15.722742000000002,-9.090095,Bawang Putih
7254,-7.819692599999999,0.50638455,Non Bawang Putih
7255,-15.252929,-7.473403500000001,Bawang Putih
7256,-11.282488,-3.2288783,Non Bawang Putih
7257,-10.483088,-3.3116457,Non Bawang Putih
7258,-17.30878,-9.767736,Bawang Putih
7259,-12.625733,-0.60095036,Non Bawang Putih
7260,-11.730959,-5.8808208,Bawang Putih
7261,-9.998328,-5.4219922999999985,Non Bawang Putih
7262,-13.747229999999998,-8.625346,Bawang Putih
7263,-13.196542,-9.469418,Bawang Putih
7264,-7.0134354000000005,-1.7624127,Non Bawang Putih
7265,-5.553418,-1.0749117,Non Bawang Putih
7266,-12.643625,-7.657459299999998,Bawang Putih
7267,-15.465644,-9.5592985,Bawang Putih
7268,-12.386552,-7.457871400000001,Bawang Putih
7269,-14.587904,-4.643418,Non Bawang Putih
7270,-11.688787,-5.0356927,Non Bawang Putih
7271,-13.246991,-5.5321989999999985,Bawang Putih
7272,-13.213197,-6.4166493,Bawang Putih
7273,-13.52859,-6.991397,Bawang Putih
7274,-14.137274,-8.306019000000001,Bawang Putih
7275,-16.85339,-7.289408,Bawang Putih
7276,-12.888674,-7.1178317,Non Bawang Putih
7277,-14.851253,-8.090791000000001,Bawang Putih
7278,-13.076511,-8.58557,Bawang Putih
7279,-13.692335,-8.381511999999999,Bawang Putih
7280,-13.629110999999998,-9.699564,Non Bawang Putih
7281,-14.247043,-9.15372,Bawang Putih
7282,-14.47774,-8.924446000000003,Non Bawang Putih
7283,-14.534475,-7.5622425,Bawang Putih
7284,-4.0101724,2.4309413,Non Bawang Putih
7285,-9.751445,0.3697358,Non Bawang Putih
7286,-13.909206,-10.277055,Non Bawang Putih
7287,-13.372878,-6.897148599999999,Bawang Putih
7288,-8.776547,-1.7065595,Non Bawang Putih
7289,-15.443456,-9.736235,Bawang Putih
7290,-14.846802,-10.1317835,Bawang Putih
7291,-15.6054735,-9.693586,Bawang Putih
7292,-12.801113,-9.434867,Bawang Putih
7293,-15.413522,-9.588268,Bawang Putih
7294,-13.213325,-7.05099,Non Bawang Putih
7295,-15.594027,-9.768268,Bawang Putih
7296,-16.290064,-10.611937,Non Bawang Putih
7297,-16.178646,-7.4016027,Bawang Putih
7298,-10.095956,1.6073616000000002,Non Bawang Putih
7299,-13.346279999999998,-10.134864,Bawang Putih
7300,-14.317057,-7.3668580000000015,Bawang Putih
7301,-12.141416,1.0117406999999998,Non Bawang Putih
7302,-11.036186,-7.765498599999999,Bawang Putih
7303,-14.535783,-7.9695992,Bawang Putih
7304,-13.2679,-7.329109700000001,Bawang Putih
7305,-15.694327,-9.687242,Bawang Putih
7306,-16.879452,-10.261429,Bawang Putih
7307,-13.902292999999998,-5.7336254,Non Bawang Putih
7308,-9.498919,-4.317454,Non Bawang Putih
