;Nama;Tanggal;X;Y;Lon;Lat;Sigma0_VH_db;Sigma0_VV_db;Class
1553;pin_3988;250719;192,4600368;55,35105689;116,5423908;-8,372828321;-13,990198;-8,163265;Bawang Putih
1554;pin_7262;221119;137,5;182,5;116,5378268;-8,384215361;-7,485345;2,9478846;Non Bawang Putih
1555;pin_6155;221119;228,8706873;171,19062;116,5459273;-8,382972069;-10,995223;-2,8722777;Non Bawang Putih
1556;pin_1210;250719;131,4903445;118,4987995;116,5371328;-8,378584791;-13,788332;-9,989943;Bawang Putih
1557;pin_1517;250719;94,49036458;66,49880266;116,5337028;-8,374074325;-15,323102;-12,295207;Bawang Putih
1558;pin_7508;221119;68,5;183,5;116,5316895;-8,384485979;-5,6235027;-2,4833515;Non Bawang Putih
1559;pin_3944;250719;178,460045;53,35105789;116,5411398;-8,372687995;-15,510678;-7,455075;Bawang Putih
1560;pin_2648;250719;177,4903144;33,49879719;116,541001;-8,37093138;-15,490781;-7,623628;Bawang Putih
1561;pin_1577;250719;98,49036229;68,49880236;116,534064;-8,374241018;-14,227236;-10,24951;Bawang Putih
1562;pin_5337;221119;234,8706783;7,190621267;116,5460268;-8,368423951;-16,010519;-9,255363;Non Bawang Putih
1563;pin_3911;250719;194,4600355;52,35105678;116,5425609;-8,372557212;-13,9774885;-7,648347;Bawang Putih
1564;pin_3188;250719;239,5;103,5;116,546704;-8,376970852;-14,910204;-9,396424;Bawang Putih
1565;pin_7888;221119;83,5;69,5;116,5327226;-8,374344232;-15,173743;-11,689526;Non Bawang Putih
1566;pin_3246;250719;237,5;100,5;116,5465181;-8,376710294;-12,847811;-7,0109544;Bawang Putih
1567;pin_4102;250719;184,4600411;41,35105759;116,541642;-8,371608827;-17,313435;-6,145957;Bawang Putih
1568;pin_7684;221119;126,5;50,5;116,5364986;-8,372547269;-17,679653;-8,504355;Non Bawang Putih
1569;pin_8210;221119;116,5;100,5;116,5357411;-8,377004354;-14,057467;-9,353539;Non Bawang Putih
1570;pin_4793;221119;195,5567263;45,63509952;116,5426305;-8,371934207;-12,434969;-8,569823;Non Bawang Putih
1571;pin_6346;221119;126,5;125,5;116,5366971;-8,379193359;-14,67074;-9,475521;Non Bawang Putih
1572;pin_5795;221119;227,8706899;230,1906195;116,5459948;-8,388202788;-12,182335;-4,644505;Non Bawang Putih
1573;pin_5838;221119;209,8706996;199,1906211;116,5443109;-8,385503359;-13,49621;-5,5714192;Non Bawang Putih
1574;pin_1961;250719;112,4903552;102,498801;116,5353998;-8,377217042;-14,212703;-7,777762;Bawang Putih
1575;pin_4064;250719;174,4600475;57,35105813;116,5407945;-8,37305299;-13,878397;-6,998133;Bawang Putih
1576;pin_7631;221119;129,5;48,5;116,5367602;-8,372362137;-14,370212;-7,4955363;Non Bawang Putih
1577;pin_5446;221119;287,8706479;41,19061719;116,5508327;-8,371296994;-13,308488;-6,8785596;Non Bawang Putih
1578;pin_1650;250719;89,4903677;71,49880296;116,5332711;-8,374530574;-15,700174;-10,342428;Bawang Putih
1579;pin_3995;250719;185,460041;55,35105738;116,541768;-8,372846772;-14,853521;-10,931681;Bawang Putih
1580;pin_3131;250719;240,5;115,5;116,5468247;-8,378031549;-14,073355;-10,691661;Bawang Putih
1581;pin_5095;221119;183,5567412;55,63510099;116,5415892;-8,372851962;-14,725169;-8,994274;Non Bawang Putih
1582;pin_2380;250719;186,4903088;23,49879667;116,5417754;-8,370021536;-16,331213;-9,531276;Bawang Putih
1583;pin_1731;250719;101,4903609;80,49880203;116,5343627;-8,375296498;-14,049771;-10,892696;Bawang Putih
1584;pin_3628;250719;201,460031;42,35105639;116,5431573;-8,371652636;-13,972887;-7,116411;Bawang Putih
1585;pin_6207;221119;222,8706909;172,1906204;116,5453961;-8,383076519;-3,085;1,8080056;Non Bawang Putih
1586;pin_3550;250719;242,5;92,5;116,5469418;-8,375988214;-15,30652;-9,665388;Bawang Putih
1587;pin_4165;250719;185,4600403;35,35105758;116,5417151;-8,371074514;-15,227581;-8,158692;Bawang Putih
1588;pin_8030;221119;100,5;80,5;116,5342644;-8,375274217;-18,692493;-11,287116;Non Bawang Putih
1589;pin_5440;221119;286,8706484;40,19061727;116,550741;-8,371211022;-11,784489;-6,534129;Non Bawang Putih
1590;pin_4811;221119;177,5567477;45,63510204;116,5410288;-8,371981645;-14,092822;-9,889937;Non Bawang Putih
1591;pin_1532;250719;83,4903711;67,49880341;116,5327266;-8,374191917;-15,848892;-9,63626;Bawang Putih
1592;pin_1381;250719;123,4903469;50,4988008;116,536241;-8,372580088;-12,910553;-10,858564;Bawang Putih
1593;pin_4225;221119;168,5567567;20,63510381;116,5401618;-8,369790027;-16,246252;-11,618461;Non Bawang Putih
1594;pin_1549;250719;98,49036226;67,49880237;116,5340614;-8,374152403;-13,944576;-8,761464;Bawang Putih
1595;pin_6019;221119;233,8706845;175,1906196;116,5463828;-8,383313315;-13,60729;-3,6894536;Non Bawang Putih
1596;pin_3471;250719;217,5;92,5;116,5447173;-8,376054155;-12,884988;-8,02811;Bawang Putih
1597;pin_1877;250719;108,490357;85,49880149;116,5349988;-8,375721129;-14,458685;-11,355079;Bawang Putih
1598;pin_4624;221119;176,5567481;34,6351024;116,5409107;-8,371009535;-14,601216;-9,5530405;Non Bawang Putih
1599;pin_3689;250719;201,4600311;45,35105636;116,5431652;-8,371918474;-12,600455;-7,901142;Bawang Putih
1600;pin_8280;221119;104,5;103,5;116,5346812;-8,377301826;-15,035368;-9,302145;Non Bawang Putih
1601;pin_476;250719;123,49035;142,4987999;116,5364845;-8,380732631;-13,604829;-6,657499;Bawang Putih
1602;pin_6084;221119;226,8706884;166,1906202;116,5457361;-8,382534291;-11,809449;-5,3236113;Non Bawang Putih
1603;pin_6634;221119;67,5;66,5;116,5312909;-8,374120527;-2,8338997;8,009822;Non Bawang Putih
1604;pin_5257;221119;166,8707184;1,190626095;116,5399604;-8,368071425;-16,664974;-11,336067;Non Bawang Putih
1605;pin_7206;221119;158,5;178,5;116,5396849;-8,383805497;-14,283528;-0,6577153;Non Bawang Putih
1606;pin_1555;250719;104,4903587;67,49880195;116,5345953;-8,374136596;-13,009467;-8,606098;Bawang Putih
1607;pin_6863;221119;46,5;235,5;116,5298695;-8,389152055;-9,260892;0,2841211;Non Bawang Putih
1608;pin_4520;221119;181,5567419;30,63510179;116,541345;-8,370641908;-15,637989;-8,702157;Non Bawang Putih
1609;pin_5879;221119;214,8706965;195,1906207;116,5447452;-8,38513571;-12,942226;-3,6924427;Non Bawang Putih
1610;pin_1147;250719;110,4903544;45,49880175;116,535071;-8,372171259;-12,615123;-5,7548037;Bawang Putih
1611;pin_7884;221119;105,5;68,5;116,5346776;-8,374197661;-14,977986;-8,39894;Non Bawang Putih
1612;pin_4341;221119;185,5567368;24,63510135;116,5416851;-8,370099691;-14,984247;-11,357504;Non Bawang Putih
1613;pin_4190;250719;186,4600398;37,35105749;116,5418093;-8,371249105;-14,098257;-5,8210015;Bawang Putih
1614;pin_2164;250719;166,4903203;15,49879815;116,5399746;-8,369365321;-15,782266;-6,178203;Bawang Putih
1615;pin_6920;221119;145,5;168,5;116,5385016;-8,382953659;-9,068265;-3,2639053;Non Bawang Putih
1616;pin_5980;221119;234,8706838;173,1906196;116,5464665;-8,383133452;-14,387007;-3,4522197;Non Bawang Putih
1617;pin_1603;250719;96,49036351;69,49880249;116,5338887;-8,374334903;-15,734824;-13,0414505;Bawang Putih
1618;pin_6786;221119;36,5;233,5;116,5289743;-8,389001202;-8,617597;-1,7854462;Non Bawang Putih
1619;pin_725;250719;140,4903373;63,49879948;116,5377881;-8,373687285;-13,766914;-10,0164795;Bawang Putih
1620;pin_3515;250719;230,5;93,5;116,5458767;-8,376108479;-13,874348;-8,545709;Bawang Putih
1621;pin_5855;221119;212,8706977;197,1906209;116,5445725;-8,385318215;-13,061437;-5,3941593;Non Bawang Putih
1622;pin_7049;221119;145,5;174,5;116,5385175;-8,383485342;-10,097743;0,8497609;Non Bawang Putih
1623;pin_7556;221119;111,5;46,5;116,5351533;-8,372232324;-15,252354;-8,874579;Non Bawang Putih
1624;pin_4244;221119;185,556736;13,63510157;116,541656;-8,369124948;-16,729122;-10,402351;Non Bawang Putih
1625;pin_6896;221119;144,5;167,5;116,53841;-8,382867683;-7,464102;-3,4600954;Non Bawang Putih
1626;pin_5916;221119;218,8706939;189,1906205;116,5450852;-8,384593478;-9,133104;-1,7884856;Non Bawang Putih
1627;pin_6249;221119;209,8707009;240,1906206;116,5444196;-8,389136451;-10,512698;-3,726263;Non Bawang Putih
1628;pin_7974;221119;99,5;78,5;116,5341701;-8,375099621;-14,147294;-9,1238985;Non Bawang Putih
1629;pin_5083;221119;195,556727;55,63509931;116,5426569;-8,372820333;-16,041899;-7,820652;Non Bawang Putih
1630;pin_5892;221119;226,8706891;187,19062;116,5457918;-8,384395134;-7,269761;-3,254485;Non Bawang Putih
1631;pin_398;250719;128,490347;139,4987995;116,5369215;-8,380453603;-14,595109;-9,79263;Bawang Putih
1632;pin_6574;221119;58,5;66,5;116,53049;-8,37414423;-6,196666;2,202819;Non Bawang Putih
1633;pin_103;250719;127,4903471;127,4987997;116,5368007;-8,379392866;-13,748295;-9,053234;Bawang Putih
1634;pin_3681;250719;196,4600341;44,35105672;116,5427177;-8,371843039;-15,843513;-8,437495;Bawang Putih
1635;pin_2722;250719;233,5;82,5;116,5461145;-8,375125839;-14,011802;-7,8692217;Bawang Putih
1636;pin_1111;250719;143,4903373;114,4987987;116,53819;-8,378198696;-13,678468;-10,024044;Bawang Putih
1637;pin_2355;250719;167,49032;22,49879801;116,5400821;-8,369982981;-12,530743;-6,850966;Bawang Putih
1638;pin_1850;250719;108,4903569;84,4988015;116,5349962;-8,375632514;-14,68684;-11,048915;Bawang Putih
1639;pin_7813;221119;90,5;66,5;116,5333375;-8,374059946;-17,244503;-10,28309;Non Bawang Putih
1640;pin_4316;221119;171,5567533;23,63510333;116,5404367;-8,370047963;-16,653664;-8,949852;Non Bawang Putih
1641;pin_2188;250719;190,4903061;15,49879647;116,5421101;-8,369302094;-16,347118;-7,026843;Bawang Putih
1642;pin_4411;221119;170,5567547;26,63510341;116,5403557;-8,370316438;-15,690144;-9,195346;Non Bawang Putih
1643;pin_3554;250719;243,5;93,5;116,5470334;-8,376074188;-15,228112;-9,853179;Bawang Putih
1644;pin_2669;250719;173,4903168;34,49879746;116,5406477;-8,371030533;-13,701258;-9,217849;Bawang Putih
1645;pin_4240;221119;182,5567401;20,63510185;116,5414076;-8,369753143;-17,985682;-9,281819;Non Bawang Putih
1646;pin_3010;250719;231,5;75,5;116,545918;-8,374510833;-11,999753;-7,343675;Bawang Putih
1647;pin_6142;221119;232,8706849;170,1906197;116,5462806;-8,382872898;-9,23357;-5,3837595;Non Bawang Putih
1648;pin_6410;221119;129,5;5,5;116,5366465;-8,368551713;-3,689054;3,6029832;Non Bawang Putih
1649;pin_4474;221119;184,5567382;28,63510141;116,5416067;-8,370456777;-15,915206;-8,912665;Non Bawang Putih
1650;pin_6752;221119;36,5;232,5;116,5289717;-8,388912585;-8,147316;-2,374761;Non Bawang Putih
1651;pin_6085;221119;227,8706878;166,1906201;116,5458251;-8,382531651;-11,614296;-4,5575333;Non Bawang Putih
1652;pin_8287;221119;111,5;103,5;116,5353041;-8,377283377;-17,494452;-10,109657;Non Bawang Putih
1653;pin_8312;221119;131,5;34,5;116,5369012;-8,371116266;-15,036766;-9,881815;Non Bawang Putih
1654;pin_3258;250719;233,5;99,5;116,5461595;-8,376632235;-13,47079;-6,6605315;Bawang Putih
1655;pin_2952;250719;248,5;80,5;116,5474439;-8,374909054;-14,875035;-8,091844;Bawang Putih
1656;pin_5733;221119;218,8706951;225,1906202;116,5451807;-8,387783502;-9,502238;-3,6812472;Non Bawang Putih
1657;pin_42;250719;122,49035;125,4988001;116,5363505;-8,37922882;-14,406487;-7,425146;Bawang Putih
1658;pin_6083;221119;225,870689;166,1906203;116,5456471;-8,38253693;-12,26149;-5,30577;Non Bawang Putih
1659;pin_2761;250719;241,5;59,5;116,5467654;-8,37306668;-14,1722;-10,069197;Bawang Putih
1660;pin_3678;250719;193,4600358;44,35105693;116,5424507;-8,371850946;-15,654276;-9,19639;Bawang Putih
1661;pin_4404;221119;185,5567369;25,63510133;116,5416877;-8,370188304;-14,050681;-11,193086;Non Bawang Putih
1662;pin_3808;250719;198,460033;49,35105653;116,5429088;-8,372280831;-13,28232;-7,7383733;Bawang Putih
1663;pin_7501;221119;62,5;183,5;116,5311556;-8,384501801;-7,6814075;-2,2769446;Non Bawang Putih
1664;pin_720;250719;136,4903397;63,49879976;116,5374322;-8,373697825;-15,585235;-11,393662;Bawang Putih
1665;pin_6819;221119;37,5;234,5;116,529066;-8,389087181;-8,506815;-1,4156868;Non Bawang Putih
1666;pin_3978;250719;202,4600309;55,35105618;116,5432806;-8,372801962;-14,438531;-8,646552;Bawang Putih
1667;pin_331;250719;143,490338;136,4987985;116,5382483;-8,380148204;-12,354346;-8,218281;Bawang Putih
1668;pin_3091;250719;243,5;113,5;116,5470864;-8,377846411;-15,265346;-10,272763;Bawang Putih
1669;pin_3679;250719;194,4600353;44,35105686;116,5425397;-8,371848311;-14,86243;-9,514608;Bawang Putih
1670;pin_3705;250719;185,4600406;45,35105748;116,5417415;-8,371960643;-17,304438;-8,309904;Bawang Putih
1671;pin_5628;221119;214,8706972;216,1906205;116,5448009;-8,38699656;-11,425761;-3,0457983;Non Bawang Putih
1672;pin_6955;221119;135,5;170,5;116,5376171;-8,383157268;-9,384963;0,35423312;Non Bawang Putih
1673;pin_5497;221119;211,8706994;229,1906206;116,5445684;-8,388156437;-7,367523;-1,3237456;Non Bawang Putih
1674;pin_7554;221119;109,5;46,5;116,5349753;-8,372237592;-14,388415;-8,943672;Non Bawang Putih
1675;pin_2363;250719;175,4903152;22,49879745;116,5407939;-8,369961905;-13,153606;-8,6685;Bawang Putih
1676;pin_7286;221119;159,5;182,5;116,5397845;-8,384157312;-6,941596;0,31815052;Non Bawang Putih
1677;pin_5550;221119;211,8706992;224,1906207;116,5445551;-8,387713378;-11,386268;-4,2412367;Non Bawang Putih
1678;pin_222;250719;135,4903425;131,4987991;116,5375232;-8,37972623;-16,20178;-8,425474;Bawang Putih
1679;pin_7629;221119;127,5;48,5;116,5365823;-8,372367406;-15,628334;-6,431912;Non Bawang Putih
1680;pin_7981;221119;105,5;78,5;116,534704;-8,375083812;-15,017605;-9,28926;Non Bawang Putih
1681;pin_4214;221119;170,5567552;34,63510324;116,5403768;-8,371025345;-14,603317;-7,777917;Non Bawang Putih
1682;pin_5363;221119;246,8706715;18,19062031;116,5471237;-8,369367049;-15,886156;-7,4112997;Non Bawang Putih
1683;pin_7582;221119;109,5;47,5;116,5349779;-8,372326207;-13,219702;-9,425803;Non Bawang Putih
1684;pin_6841;221119;57,5;234,5;116,5308457;-8,389034418;-7,0118785;-1,6281308;Non Bawang Putih
1685;pin_5311;221119;222,8706852;2,190622161;116,5449459;-8,368012513;-10,970787;-1,8509613;Non Bawang Putih
1686;pin_2849;250719;244,5;83,5;116,5470959;-8,375185438;-12,736741;-5,9036527;Bawang Putih
1687;pin_5774;221119;220,870694;229,19062;116,5453693;-8,388132666;-8,840772;-2,2925007;Non Bawang Putih
1688;pin_6204;221119;219,8706927;172,1906206;116,5451291;-8,383084438;-10,836159;-4,4189043;Non Bawang Putih
1689;pin_3949;250719;174,4600474;54,35105816;116,5407865;-8,372787151;-14,58974;-9,123101;Bawang Putih
1690;pin_4395;221119;177,5567463;25,63510245;116,5409759;-8,370209382;-17,335222;-12,38708;Non Bawang Putih
1691;pin_1483;250719;88,49036809;65,49880309;116,5331663;-8,374001515;-14,699364;-9,86426;Bawang Putih
1692;pin_167;250719;135,4903425;129,4987992;116,5375179;-8,379549001;-15,8272705;-11,095433;Bawang Putih
1693;pin_2443;250719;203,4902994;44,49879526;116,5433436;-8,371837601;-12,379469;-8,043413;Bawang Putih
1694;pin_7987;221119;111,5;78,5;116,5352379;-8,375068003;-16,808506;-8,031218;Non Bawang Putih
1695;pin_6264;221119;173,8707204;183,1906237;116,5410651;-8,384180587;-13,333272;-8,3196945;Non Bawang Putih
1696;pin_7651;221119;121,5;49,5;116,536051;-8,372471826;-15,805163;-7,8591285;Non Bawang Putih
1697;pin_4248;221119;188,556733;21,63510099;116,5419441;-8,369825947;-16,549356;-8,700033;Non Bawang Putih
1698;pin_5866;221119;210,8706989;196,190621;116,5443919;-8,385234883;-12,055323;-5,3423176;Non Bawang Putih
1699;pin_557;250719;130,4903422;31,4988005;116,5368136;-8,370877972;-17,417805;-9,236748;Bawang Putih
1700;pin_714;250719;130,4903432;63,49880018;116,5368983;-8,373713635;-12,681589;-7,3712807;Bawang Putih
1701;pin_2370;250719;182,4903111;22,49879696;116,5414168;-8,369943462;-16,914207;-10,224056;Bawang Putih
1702;pin_4137;250719;183,4600416;40,35105767;116,5415503;-8,371522849;-16,213585;-7,57622;Bawang Putih
1703;pin_5442;221119;288,8706472;40,19061713;116,550919;-8,371205747;-14,74422;-7,8143997;Non Bawang Putih
1704;pin_6873;221119;55,5;235,5;116,5306704;-8,389128311;-6,351331;-0,6339425;Non Bawang Putih
1705;pin_5890;221119;228,8706879;187,1906198;116,5459697;-8,384389853;-12,323488;-4,0207987;Non Bawang Putih
1706;pin_7963;221119;101,5;71,5;116,5343296;-8,374474045;-15,287859;-6,7324142;Non Bawang Putih
1707;pin_4858;221119;188,5567348;47,63510046;116,5420129;-8,372129881;-16,742756;-9,368422;Non Bawang Putih
1708;pin_701;250719;119,4903497;63,49880094;116,5359195;-8,373742618;-13,700381;-9,982251;Bawang Putih
1709;pin_4572;221119;179,5567444;32,63510202;116,5411724;-8,370824404;-16,905584;-7,6527834;Non Bawang Putih
1710;pin_6152;221119;231,8706856;171,1906198;116,5461943;-8,382964149;-11,505536;-3,9609675;Non Bawang Putih
1711;pin_6571;221119;76,5;56,5;116,5320653;-8,373210663;-6,3224607;0,20549351;Non Bawang Putih
1712;pin_748;250719;136,4903397;64,49879975;116,5374348;-8,37378644;-15,222927;-10,028838;Bawang Putih
1713;pin_2663;250719;192,4903055;33,49879614;116,5423357;-8,370891854;-15,444515;-6,8375707;Bawang Putih
1714;pin_4562;221119;170,5567551;32,63510328;116,5403715;-8,370848118;-17,863949;-9,59838;Non Bawang Putih
1715;pin_3533;250719;236,5;93,5;116,5464105;-8,376092652;-13,49398;-6,733914;Bawang Putih
1716;pin_7509;221119;69,5;183,5;116,5317785;-8,384483342;-5,5884457;-2,3591309;Non Bawang Putih
1717;pin_4239;221119;181,5567413;20,63510199;116,5413186;-8,369755778;-15,864931;-8,6493;Non Bawang Putih
1718;pin_1903;250719;109,4903569;100,4988013;116,5351275;-8,377047719;-16,26988;-9,794198;Bawang Putih
1719;pin_274;250719;130,4903456;133,4987995;116,5370835;-8,379916643;-14,052634;-11,309633;Bawang Putih
1720;pin_4965;221119;197,5567244;51,63509911;116,5428243;-8,372460611;-13,852894;-8,510156;Non Bawang Putih
1721;pin_6576;221119;60,5;66,5;116,530668;-8,374138963;-7,1259527;0,21429189;Non Bawang Putih
1722;pin_475;250719;147,4903358;141,4987982;116,5386174;-8,380580724;-14,253753;-9,067975;Bawang Putih
1723;pin_2853;250719;248,5;83,5;116,5474518;-8,375174887;-17,4529;-7,7942204;Bawang Putih
1724;pin_643;250719;117,4903508;61,4988011;116,5357362;-8,373570657;-16,517866;-11,238078;Bawang Putih
1725;pin_1031;250719;120,4903508;112,4988004;116,5361381;-8,378082103;-11,141844;-7,1300817;Bawang Putih
1726;pin_4970;221119;192,5567303;51,63509982;116,5423794;-8,37247379;-15,056476;-8,668665;Non Bawang Putih
1727;pin_3741;250719;198,4600329;46,35105656;116,5429009;-8,372014993;-11,695417;-7,7492146;Bawang Putih
1728;pin_1822;250719;108,4903569;83,49880151;116,5349936;-8,375543899;-14,111377;-10,956413;Bawang Putih
1729;pin_4209;221119;181,5567408;13,63510213;116,5413001;-8,369135486;-17,045937;-8,631818;Non Bawang Putih
1730;pin_4925;221119;179,5567456;49,63510168;116,5412174;-8,372330826;-13,742015;-9,854444;Non Bawang Putih
1731;pin_3044;250719;238,5;110,5;116,5466335;-8,37759377;-14,3197975;-8,584389;Bawang Putih
1732;pin_6867;221119;50,5;235,5;116,5302255;-8,389141502;-7,6328;0,27452287;Non Bawang Putih
1733;pin_1625;250719;91,49036649;70,49880283;116,5334464;-8,37443669;-14,112736;-9,836511;Bawang Putih
1734;pin_5100;221119;178,5567472;55,6351017;116,5411443;-8,37286514;-13,62255;-7,9027586;Non Bawang Putih
1735;pin_6389;221119;128,5;4,5;116,5365549;-8,368465731;-4,4932156;3,0181026;Non Bawang Putih
1736;pin_6000;221119;222,870691;175,1906204;116,545404;-8,383342354;-10,523695;-3,941137;Non Bawang Putih
1737;pin_5101;221119;177,5567483;55,63510184;116,5410553;-8,372867776;-13,847619;-8,436622;Non Bawang Putih
1738;pin_8020;221119;116,5;79,5;116,5356855;-8,375143443;-18,752535;-10,866322;Non Bawang Putih
1739;pin_4975;221119;187,5567362;51,63510052;116,5419345;-8,372486968;-13,477295;-10,119486;Non Bawang Putih
1740;pin_8077;221119;118,5;81,5;116,5358687;-8,375315402;-17,351719;-7,102653;Non Bawang Putih
1741;pin_6434;221119;131,5;6,5;116,5368271;-8,368635061;-5,183583;1,2405558;Non Bawang Putih
1742;pin_8230;221119;109,5;101,5;116,5351208;-8,377111418;-18,188368;-11,046178;Non Bawang Putih
1743;pin_4617;221119;195,5567255;33,63509976;116,5425987;-8,370870855;-17,525936;-8,614209;Non Bawang Putih
1744;pin_3503;250719;226,5;93,5;116,5455207;-8,376119029;-15,239992;-9,659807;Bawang Putih
1745;pin_1380;250719;122,4903475;50,49880087;116,536152;-8,372582723;-13,316148;-10,274186;Bawang Putih
1746;pin_3483;250719;220,5;93,5;116,5449869;-8,376134854;-14,261447;-6,786573;Bawang Putih
1747;pin_751;250719;139,4903379;64,49879954;116,5377017;-8,373778534;-13,309805;-10,63603;Bawang Putih
